tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,,,,
24013507602,MD,1991,0.22,153.96,100.22,80.93,,,,
24013507602,MD,1992,5.44,162.34,105.68,85.34,,,,
24013507602,MD,1993,-3.24,157.07,102.25,82.57,,,,
24013507602,MD,1994,7.7,169.16,110.12,88.93,,,,
24013507602,MD,1995,1.73,172.08,112.02,90.46,,,,
24013507602,MD,1996,1.38,174.46,113.57,91.71,,,,
24013507602,MD,1997,2.91,179.54,116.88,94.38,,,,
24013507602,MD,1998,2.35,183.76,119.62,96.6,,,,
24013507602,MD,1999,0.68,185,120.43,97.25,,,,
24013507602,MD,2000,2.83,190.23,123.84,100,,,,
24013507602,MD,2001,6.55,202.68,131.94,106.55,,,,
24013507602,MD,2002,7.49,217.86,141.82,114.52,,,,
24013507602,MD,2003,9.35,238.22,155.08,125.23,,,,
24013507602,MD,2004,20.84,287.87,187.4,151.33,,,,
24013507602,MD,2005,16.36,334.97,218.06,176.09,,,,
24013507602,MD,2006,15.4,386.57,251.65,203.21,,,,
24013507602,MD,2007,0.3,387.71,252.39,203.81,,,,
24013507602,MD,2008,-5.56,366.17,238.37,192.49,,,,
24013507602,MD,2009,-9.47,331.48,215.79,174.25,,,,
24013507602,MD,2010,-6.25,310.75,202.29,163.36,,,,
24013507602,MD,2011,-5.51,293.63,191.15,154.35,,,,
24013507602,MD,2012,-3.4,283.66,184.65,149.11,,,,
24013507602,MD,2013,2.82,291.66,189.86,153.32,,,,
24013507602,MD,2014,2.8,299.82,195.17,157.61,,,,
24013507602,MD,2015,-0.7,297.72,193.81,156.5,,,,
24013507602,MD,2016,4.21,310.26,201.97,163.1,,,,
24013507602,MD,2017,-0.14,309.84,201.7,162.88,,,,
24013507602,MD,2018,6.37,329.57,214.54,173.25,,,,
24013507602,MD,2019,5.52,347.78,226.4,182.82,,,,
24013507702,MD,1986,,100,65.5,53.76,,,,
24013507702,MD,1987,7.05,107.05,70.11,57.55,,,,
24013507702,MD,1988,27.66,136.65,89.51,73.47,,,,
24013507702,MD,1989,3.04,140.81,92.23,75.7,,,,
24013507702,MD,1990,8.43,152.67,100,82.08,,,,
24013507702,MD,1991,-3.31,147.62,96.69,79.37,,,,
24013507702,MD,1992,8.4,160.02,104.81,86.03,,,,
24013507702,MD,1993,-0.58,159.09,104.2,85.53,,,,
24013507702,MD,1994,5.28,167.49,109.71,90.05,,,,
24013507702,MD,1995,0.68,168.63,110.45,90.66,,,,
24013507702,MD,1996,0.19,168.95,110.66,90.83,,,,
24013507702,MD,1997,2.71,173.53,113.66,93.29,,,,
24013507702,MD,1998,1.06,175.37,114.87,94.28,,,,
24013507702,MD,1999,3.76,181.97,119.19,97.83,,,,
24013507702,MD,2000,2.22,186,121.83,100,,,,
24013507702,MD,2001,7.1,199.21,130.48,107.1,,,,
24013507702,MD,2002,7.21,213.58,139.89,114.83,,,,
24013507702,MD,2003,6.81,228.11,149.41,122.64,,,,
24013507702,MD,2004,17.1,267.12,174.96,143.61,,,,
24013507702,MD,2005,19.27,318.58,208.67,171.28,,,,
24013507702,MD,2006,8.14,344.52,225.65,185.22,,,,
24013507702,MD,2007,2.09,351.72,230.37,189.09,,,,
24013507702,MD,2008,-7.27,326.16,213.63,175.36,,,,
24013507702,MD,2009,-9.2,296.16,193.98,159.22,,,,
24013507702,MD,2010,-2.49,288.78,189.15,155.26,,,,
24013507702,MD,2011,-6.76,269.27,176.37,144.77,,,,
24013507702,MD,2012,-2.16,263.47,172.57,141.65,,,,
24013507702,MD,2013,6.16,279.7,183.2,150.38,,,,
24013507702,MD,2014,1.81,284.77,186.52,153.1,,,,
24013507702,MD,2015,0.08,284.98,186.66,153.22,,,,
24013507702,MD,2016,-0.12,284.65,186.44,153.04,,,,
24013507702,MD,2017,1.74,289.6,189.68,155.7,,,,
24013507702,MD,2018,1.53,294.02,192.58,158.07,,,,
24013507702,MD,2019,4.1,306.07,200.47,164.55,,,,
24013507703,MD,1987,,100,72.7,61.8,,,,
24013507703,MD,1988,21.47,121.47,88.31,75.07,,,,
24013507703,MD,1989,13.53,137.9,100.26,85.23,,,,
24013507703,MD,1990,-0.26,137.55,100,85.01,,,,
24013507703,MD,1991,4.05,143.12,104.05,88.45,,,,
24013507703,MD,1992,-0.11,142.96,103.94,88.36,,,,
24013507703,MD,1993,0.37,143.49,104.32,88.68,,,,
24013507703,MD,1994,1.85,146.15,106.25,90.32,,,,
24013507703,MD,1995,-2.18,142.95,103.93,88.35,,,,
24013507703,MD,1996,8.61,155.26,112.88,95.96,,,,
24013507703,MD,1997,-7.55,143.53,104.35,88.71,,,,
24013507703,MD,1998,6.43,152.77,111.06,94.41,,,,
24013507703,MD,1999,1.07,154.41,112.25,95.43,,,,
24013507703,MD,2000,4.79,161.81,117.63,100,,,,
24013507703,MD,2001,6.28,171.97,125.03,106.28,,,,
24013507703,MD,2002,5.87,182.07,132.37,112.53,,,,
24013507703,MD,2003,9.48,199.33,144.91,123.19,,,,
24013507703,MD,2004,21,241.19,175.35,149.06,,,,
24013507703,MD,2005,20.71,291.15,211.67,179.94,,,,
24013507703,MD,2006,11.09,323.43,235.14,199.89,,,,
24013507703,MD,2007,-0.66,321.29,233.58,198.56,,,,
24013507703,MD,2008,-6.38,300.8,218.68,185.9,,,,
24013507703,MD,2009,-10.05,270.58,196.71,167.22,,,,
24013507703,MD,2010,-4.16,259.32,188.53,160.27,,,,
24013507703,MD,2011,-4.5,247.64,180.04,153.05,,,,
24013507703,MD,2012,-4.67,236.07,171.62,145.9,,,,
24013507703,MD,2013,-0.28,235.4,171.14,145.48,,,,
24013507703,MD,2014,2.91,242.25,176.11,149.71,,,,
24013507703,MD,2015,0.04,242.36,176.19,149.78,,,,
24013507703,MD,2016,-1.09,239.7,174.26,148.14,,,,
24013507703,MD,2017,6.39,255.02,185.4,157.61,,,,
24013507703,MD,2018,15.59,294.77,214.3,182.18,,,,
24013507703,MD,2019,-13.17,255.95,186.07,158.18,,,,
24013507704,MD,1986,,100,69.85,58.82,,,,
24013507704,MD,1987,8.93,108.93,76.09,64.07,,,,
24013507704,MD,1988,15.13,125.4,87.6,73.76,,,,
24013507704,MD,1989,10.82,138.97,97.07,81.74,,,,
24013507704,MD,1990,3.01,143.16,100,84.2,,,,
24013507704,MD,1991,1.72,145.63,101.72,85.66,,,,
24013507704,MD,1992,3.84,151.22,105.64,88.95,,,,
24013507704,MD,1993,0.04,151.28,105.67,88.98,,,,
24013507704,MD,1994,-0.31,150.81,105.34,88.7,,,,
24013507704,MD,1995,1.42,152.95,106.84,89.96,,,,
24013507704,MD,1996,2.82,157.26,109.85,92.5,,,,
24013507704,MD,1997,2.71,161.52,112.83,95.01,,,,
24013507704,MD,1998,-0.35,160.95,112.43,94.67,,,,
24013507704,MD,1999,-0.13,160.75,112.29,94.55,,,,
24013507704,MD,2000,5.76,170.01,118.76,100,,,,
24013507704,MD,2001,6.78,181.53,126.8,106.78,,,,
24013507704,MD,2002,7.35,194.87,136.12,114.62,,,,
24013507704,MD,2003,7.84,210.15,146.8,123.61,,,,
24013507704,MD,2004,20.72,253.7,177.22,149.23,,,,
24013507704,MD,2005,20.99,306.95,214.41,180.54,,,,
24013507704,MD,2006,9.55,336.25,234.88,197.78,,,,
24013507704,MD,2007,1.58,341.55,238.58,200.9,,,,
24013507704,MD,2008,-8.77,311.61,217.67,183.28,,,,
24013507704,MD,2009,-10.38,279.25,195.07,164.26,,,,
24013507704,MD,2010,-4.15,267.66,186.97,157.44,,,,
24013507704,MD,2011,-7.25,248.25,173.41,146.02,,,,
24013507704,MD,2012,-0.08,248.05,173.27,145.9,,,,
24013507704,MD,2013,0.46,249.19,174.07,146.57,,,,
24013507704,MD,2014,5.35,262.52,183.38,154.41,,,,
24013507704,MD,2015,-3.87,252.37,176.29,148.44,,,,
24013507704,MD,2016,4.49,263.71,184.21,155.11,,,,
24013507704,MD,2017,8.16,285.24,199.25,167.78,,,,
24013507704,MD,2018,-2.97,276.75,193.32,162.78,,,,
24013507704,MD,2019,6.84,295.68,206.54,173.91,,,,
24013507801,MD,1986,,100,71.06,60.49,,,,
24013507801,MD,1987,10.82,110.82,78.75,67.03,,,,
24013507801,MD,1988,8.74,120.5,85.63,72.89,,,,
24013507801,MD,1989,15.79,139.53,99.15,84.4,,,,
24013507801,MD,1990,0.86,140.73,100,85.12,,,,
24013507801,MD,1991,1.14,142.33,101.14,86.09,,,,
24013507801,MD,1992,0.74,143.38,101.88,86.73,,,,
24013507801,MD,1993,3.17,147.93,105.11,89.48,,,,
24013507801,MD,1994,-4.34,141.51,100.55,85.6,,,,
24013507801,MD,1995,6.07,150.09,106.65,90.79,,,,
24013507801,MD,1996,1.43,152.24,108.18,92.08,,,,
24013507801,MD,1997,4.98,159.81,113.56,96.67,,,,
24013507801,MD,1998,1.91,162.87,115.73,98.51,,,,
24013507801,MD,1999,4.13,169.59,120.51,102.58,,,,
24013507801,MD,2000,-2.52,165.32,117.47,100,,,,
24013507801,MD,2001,10.36,182.45,129.64,110.36,,,,
24013507801,MD,2002,6.41,194.14,137.95,117.43,,,,
24013507801,MD,2003,8.26,210.18,149.35,127.13,,,,
24013507801,MD,2004,13.33,238.19,169.25,144.07,,,,
24013507801,MD,2005,24.99,297.72,211.55,180.08,,,,
24013507801,MD,2006,7.64,320.47,227.71,193.84,,,,
24013507801,MD,2007,1.04,323.8,230.08,195.86,,,,
24013507801,MD,2008,-6.64,302.3,214.81,182.85,,,,
24013507801,MD,2009,-6.76,281.87,200.29,170.5,,,,
24013507801,MD,2010,-6.95,262.29,186.37,158.65,,,,
24013507801,MD,2011,-1.04,259.57,184.44,157,,,,
24013507801,MD,2012,-3.13,251.45,178.67,152.09,,,,
24013507801,MD,2013,1.37,254.89,181.12,154.18,,,,
24013507801,MD,2014,4.43,266.19,189.15,161.01,,,,
24013507801,MD,2015,-4.68,253.72,180.29,153.47,,,,
24013507801,MD,2016,6.42,270,191.86,163.32,,,,
24013507801,MD,2017,8.89,294.01,208.91,177.84,,,,
24013507801,MD,2018,4.48,307.18,218.28,185.81,,,,
24013507801,MD,2019,-3.95,295.04,209.64,178.46,,,,
24013507802,MD,1986,,100,64.87,55.43,,,,
24013507802,MD,1987,13.83,113.83,73.84,63.1,,,,
24013507802,MD,1988,17.35,133.58,86.65,74.04,,,,
24013507802,MD,1989,9.38,146.11,94.78,80.99,,,,
24013507802,MD,1990,5.5,154.15,100,85.45,,,,
24013507802,MD,1991,-1.4,152,98.6,84.26,,,,
24013507802,MD,1992,3.62,157.5,102.17,87.31,,,,
24013507802,MD,1993,-0.52,156.68,101.64,86.85,,,,
24013507802,MD,1994,1.3,158.71,102.96,87.98,,,,
24013507802,MD,1995,5.79,167.89,108.91,93.07,,,,
24013507802,MD,1996,-1.25,165.78,107.55,91.9,,,,
24013507802,MD,1997,-0.73,164.57,106.76,91.22,,,,
24013507802,MD,1998,3.66,170.59,110.66,94.56,,,,
24013507802,MD,1999,2.85,175.45,113.82,97.26,,,,
24013507802,MD,2000,2.82,180.4,117.03,100,,,,
24013507802,MD,2001,5.39,190.12,123.33,105.39,,,,
24013507802,MD,2002,10.34,209.77,136.08,116.28,,,,
24013507802,MD,2003,6.33,223.06,144.7,123.65,,,,
24013507802,MD,2004,18.99,265.41,172.17,147.12,,,,
24013507802,MD,2005,21.88,323.48,209.84,179.31,,,,
24013507802,MD,2006,8,349.35,226.63,193.65,,,,
24013507802,MD,2007,1.08,353.14,229.08,195.75,,,,
24013507802,MD,2008,-4.23,338.21,219.4,187.48,,,,
24013507802,MD,2009,-11.34,299.87,194.53,166.23,,,,
24013507802,MD,2010,-5.35,283.84,184.13,157.34,,,,
24013507802,MD,2011,-5.38,268.56,174.22,148.87,,,,
24013507802,MD,2012,-2.98,260.54,169.02,144.43,,,,
24013507802,MD,2013,3.47,269.57,174.87,149.43,,,,
24013507802,MD,2014,3.22,278.24,180.5,154.24,,,,
24013507802,MD,2015,1.81,283.28,183.77,157.03,,,,
24013507802,MD,2016,-0.82,280.96,182.26,155.74,,,,
24013507802,MD,2017,5.67,296.9,192.6,164.58,,,,
24013507802,MD,2018,4.2,309.37,200.69,171.49,,,,
24013507802,MD,2019,1.05,312.61,202.79,173.29,,,,
24013508101,MD,1985,,100,63.93,51.05,,,,
24013508101,MD,1986,2.7,102.7,65.65,52.43,,,,
24013508101,MD,1987,11.99,115.02,73.53,58.72,,,,
24013508101,MD,1988,15.27,132.59,84.76,67.69,,,,
24013508101,MD,1989,11.85,148.3,94.8,75.71,,,,
24013508101,MD,1990,5.48,156.43,100,79.86,,,,
24013508101,MD,1991,1.39,158.6,101.39,80.97,,,,
24013508101,MD,1992,2.37,162.35,103.79,82.88,,,,
24013508101,MD,1993,1.06,164.08,104.89,83.76,,,,
24013508101,MD,1994,-1.26,162.01,103.57,82.71,,,,
24013508101,MD,1995,5.98,171.7,109.76,87.65,,,,
24013508101,MD,1996,0.73,172.95,110.56,88.29,,,,
24013508101,MD,1997,2.18,176.72,112.97,90.21,,,,
24013508101,MD,1998,2.72,181.52,116.04,92.67,,,,
24013508101,MD,1999,0.12,181.74,116.18,92.78,,,,
24013508101,MD,2000,7.78,195.88,125.22,100,,,,
24013508101,MD,2001,6.16,207.95,132.94,106.16,,,,
24013508101,MD,2002,7.06,222.62,142.31,113.65,,,,
24013508101,MD,2003,6.29,236.62,151.27,120.8,,,,
24013508101,MD,2004,17.59,278.24,177.87,142.04,,,,
24013508101,MD,2005,20.2,334.43,213.79,170.73,,,,
24013508101,MD,2006,7.68,360.13,230.22,183.85,,,,
24013508101,MD,2007,1.9,366.98,234.59,187.34,,,,
24013508101,MD,2008,-6.19,344.26,220.07,175.75,,,,
24013508101,MD,2009,-6.54,321.76,205.69,164.26,,,,
24013508101,MD,2010,-5.02,305.62,195.37,156.02,,,,
24013508101,MD,2011,-5.12,289.98,185.38,148.04,,,,
24013508101,MD,2012,-4.31,277.49,177.39,141.66,,,,
24013508101,MD,2013,1.59,281.89,180.2,143.91,,,,
24013508101,MD,2014,2.84,289.88,185.31,147.99,,,,
24013508101,MD,2015,0.04,289.99,185.38,148.04,,,,
24013508101,MD,2016,1.75,295.07,188.63,150.64,,,,
24013508101,MD,2017,2.26,301.73,192.89,154.04,,,,
24013508101,MD,2018,5.93,319.63,204.33,163.17,,,,
24013508101,MD,2019,-0.24,318.85,203.83,162.78,,,,
24013508102,MD,1988,,100,86.75,72.8,,,,
24013508102,MD,1989,15.49,115.49,100.19,84.08,,,,
24013508102,MD,1990,-0.19,115.27,100,83.92,,,,
24013508102,MD,1991,4.8,120.81,104.8,87.95,,,,
24013508102,MD,1992,1.91,123.11,106.8,89.63,,,,
24013508102,MD,1993,1.01,124.35,107.88,90.53,,,,
24013508102,MD,1994,3.94,129.26,112.13,94.1,,,,
24013508102,MD,1995,-2.88,125.54,108.91,91.39,,,,
24013508102,MD,1996,5.73,132.73,115.15,96.63,,,,
24013508102,MD,1997,-2.14,129.89,112.69,94.57,,,,
24013508102,MD,1998,3.64,134.62,116.79,98.01,,,,
24013508102,MD,1999,1.97,137.28,119.09,99.94,,,,
24013508102,MD,2000,0.06,137.36,119.16,100,,,,
24013508102,MD,2001,7.92,148.24,128.6,107.92,,,,
24013508102,MD,2002,7.26,159,137.94,115.75,,,,
24013508102,MD,2003,6.64,169.55,147.1,123.44,,,,
24013508102,MD,2004,21.03,205.21,178.03,149.4,,,,
24013508102,MD,2005,18.7,243.58,211.31,177.33,,,,
24013508102,MD,2006,13.29,275.95,239.4,200.9,,,,
24013508102,MD,2007,2.55,282.98,245.5,206.02,,,,
24013508102,MD,2008,-1.68,278.23,241.37,202.56,,,,
24013508102,MD,2009,-9.6,251.51,218.19,183.1,,,,
24013508102,MD,2010,-0.99,249.02,216.04,181.3,,,,
24013508102,MD,2011,-5.06,236.43,205.12,172.13,,,,
24013508102,MD,2012,-6.67,220.66,191.43,160.65,,,,
24013508102,MD,2013,-2.71,214.67,186.24,156.29,,,,
24013508102,MD,2014,6.3,228.2,197.97,166.13,,,,
24013508102,MD,2015,9.08,248.93,215.95,181.22,,,,
24013508102,MD,2016,-5.43,235.41,204.23,171.38,,,,
24013508102,MD,2017,10.91,261.1,226.52,190.09,,,,
24013508102,MD,2018,-3.12,252.95,219.45,184.16,,,,
24013508102,MD,2019,,,,,,,,
24013508200,MD,1984,,100,60.57,47.11,,,,
24013508200,MD,1985,4.74,104.74,63.44,49.34,,,,
24013508200,MD,1986,8.06,113.18,68.55,53.32,,,,
24013508200,MD,1987,6.96,121.06,73.32,57.03,,,,
24013508200,MD,1988,22.29,148.04,89.66,69.74,,,,
24013508200,MD,1989,5.8,156.63,94.87,73.78,,,,
24013508200,MD,1990,5.41,165.1,100,77.77,,,,
24013508200,MD,1991,3.67,171.16,103.67,80.63,,,,
24013508200,MD,1992,1.34,173.46,105.06,81.71,,,,
24013508200,MD,1993,-0.05,173.37,105.01,81.67,,,,
24013508200,MD,1994,1.28,175.59,106.35,82.71,,,,
24013508200,MD,1995,3.25,181.29,109.81,85.4,,,,
24013508200,MD,1996,0.82,182.78,110.71,86.1,,,,
24013508200,MD,1997,3.73,189.6,114.84,89.32,,,,
24013508200,MD,1998,1.18,191.85,116.2,90.37,,,,
24013508200,MD,1999,4.64,200.75,121.59,94.57,,,,
24013508200,MD,2000,5.75,212.29,128.58,100,,,,
24013508200,MD,2001,4.11,221.02,133.87,104.11,,,,
24013508200,MD,2002,6.92,236.3,143.12,111.31,,,,
24013508200,MD,2003,6.68,252.08,152.68,118.75,,,,
24013508200,MD,2004,19.24,300.59,182.06,141.6,,,,
24013508200,MD,2005,19,357.71,216.65,168.5,,,,
24013508200,MD,2006,9.06,390.11,236.28,183.77,,,,
24013508200,MD,2007,-0.13,389.59,235.97,183.52,,,,
24013508200,MD,2008,-3.41,376.29,227.91,177.26,,,,
24013508200,MD,2009,-8.62,343.84,208.26,161.97,,,,
24013508200,MD,2010,-5.99,323.24,195.78,152.26,,,,
24013508200,MD,2011,-6.87,301.01,182.32,141.8,,,,
24013508200,MD,2012,-2.03,294.89,178.61,138.91,,,,
24013508200,MD,2013,3.22,304.37,184.35,143.38,,,,
24013508200,MD,2014,0.42,305.64,185.12,143.98,,,,
24013508200,MD,2015,6.87,326.63,197.83,153.86,,,,
24013508200,MD,2016,-2.75,317.66,192.4,149.64,,,,
24013508200,MD,2017,4.61,332.31,201.27,156.54,,,,
24013508200,MD,2018,-0.88,329.39,199.5,155.16,,,,
24013508200,MD,2019,3.31,340.28,206.1,160.29,,,,
24013509001,MD,1985,,100,63.7,52.91,,,,
24013509001,MD,1986,5.34,105.34,67.1,55.74,,,,
24013509001,MD,1987,14.35,120.45,76.72,63.73,,,,
24013509001,MD,1988,10.93,133.62,85.11,70.7,,,,
24013509001,MD,1989,13.82,152.08,96.87,80.46,,,,
24013509001,MD,1990,3.23,157,100,83.07,,,,
24013509001,MD,1991,0.6,157.94,100.6,83.57,,,,
24013509001,MD,1992,5.18,166.13,105.81,87.9,,,,
24013509001,MD,1993,0.77,167.4,106.63,88.57,,,,
24013509001,MD,1994,1.37,169.69,108.08,89.78,,,,
24013509001,MD,1995,-2.14,166.06,105.77,87.86,,,,
24013509001,MD,1996,2.32,169.92,108.23,89.9,,,,
24013509001,MD,1997,6.74,181.38,115.53,95.97,,,,
24013509001,MD,1998,1.59,184.25,117.36,97.49,,,,
24013509001,MD,1999,-0.71,182.94,116.52,96.79,,,,
24013509001,MD,2000,3.31,189,120.38,100,,,,
24013509001,MD,2001,10.66,209.15,133.22,110.66,,,,
24013509001,MD,2002,10.62,231.36,147.36,122.41,,,,
24013509001,MD,2003,7.29,248.23,158.11,131.34,,,,
24013509001,MD,2004,17.63,291.98,185.98,154.49,,,,
24013509001,MD,2005,20.44,351.68,224,186.07,,,,
24013509001,MD,2006,13.27,398.37,253.74,210.77,,,,
24013509001,MD,2007,-2.02,390.31,248.61,206.51,,,,
24013509001,MD,2008,-3.35,377.24,240.29,199.6,,,,
24013509001,MD,2009,-9.39,341.81,217.72,180.85,,,,
24013509001,MD,2010,-5.79,322.01,205.11,170.38,,,,
24013509001,MD,2011,-3.69,310.14,197.54,164.09,,,,
24013509001,MD,2012,-3.33,299.8,190.96,158.62,,,,
24013509001,MD,2013,2.29,306.67,195.33,162.26,,,,
24013509001,MD,2014,1.08,309.96,197.43,164,,,,
24013509001,MD,2015,5.17,325.99,207.64,172.48,,,,
24013509001,MD,2016,-0.25,325.17,207.12,172.05,,,,
24013509001,MD,2017,3.43,336.34,214.23,177.96,,,,
24013509001,MD,2018,3.12,346.83,220.92,183.51,,,,
24013509001,MD,2019,4.89,363.78,231.71,192.47,,,,
24013509002,MD,1986,,100,63.92,53.76,,,,
24013509002,MD,1987,11.74,111.74,71.42,60.07,,,,
24013509002,MD,1988,16.08,129.7,82.9,69.72,,,,
24013509002,MD,1989,13.6,147.34,94.17,79.2,,,,
24013509002,MD,1990,6.19,156.46,100,84.1,,,,
24013509002,MD,1991,0.06,156.55,100.06,84.15,,,,
24013509002,MD,1992,3,161.25,103.06,86.68,,,,
24013509002,MD,1993,0.85,162.62,103.94,87.42,,,,
24013509002,MD,1994,0.33,163.15,104.28,87.7,,,,
24013509002,MD,1995,2.46,167.17,106.85,89.86,,,,
24013509002,MD,1996,1.63,169.9,108.59,91.33,,,,
24013509002,MD,1997,1.2,171.93,109.89,92.42,,,,
24013509002,MD,1998,3.6,178.11,113.84,95.75,,,,
24013509002,MD,1999,1.54,180.86,115.6,97.22,,,,
24013509002,MD,2000,2.85,186.03,118.9,100,,,,
24013509002,MD,2001,10.45,205.47,131.33,110.45,,,,
24013509002,MD,2002,9.34,224.65,143.59,120.76,,,,
24013509002,MD,2003,8.79,244.39,156.2,131.37,,,,
24013509002,MD,2004,20.79,295.19,188.67,158.68,,,,
24013509002,MD,2005,20.66,356.17,227.65,191.46,,,,
24013509002,MD,2006,14.27,407,260.14,218.79,,,,
24013509002,MD,2007,-1.89,399.28,255.21,214.64,,,,
24013509002,MD,2008,-4.97,379.43,242.52,203.97,,,,
24013509002,MD,2009,-12.22,333.07,212.89,179.05,,,,
24013509002,MD,2010,-6.93,309.98,198.12,166.63,,,,
24013509002,MD,2011,-3.34,299.63,191.51,161.07,,,,
24013509002,MD,2012,0.01,299.67,191.54,161.09,,,,
24013509002,MD,2013,3.82,311.13,198.86,167.25,,,,
24013509002,MD,2014,1.04,314.36,200.93,168.99,,,,
24013509002,MD,2015,5.48,331.59,211.94,178.25,,,,
24013509002,MD,2016,-0.93,328.5,209.96,176.59,,,,
24013509002,MD,2017,6.86,351.03,224.36,188.7,,,,
24013509002,MD,2018,-4.74,334.38,213.72,179.75,,,,
24013509002,MD,2019,10.93,370.93,237.08,199.4,,,,
24013510000,MD,1993,,100,,80.64,,,,
24013510000,MD,1994,-9.09,90.91,,73.32,,,,
24013510000,MD,1995,23.71,112.47,,90.7,,,,
24013510000,MD,1996,-12.45,98.46,,79.4,,,,
24013510000,MD,1997,10.21,108.51,,87.51,,,,
24013510000,MD,1998,1.78,110.44,,89.06,,,,
24013510000,MD,1999,1.74,112.37,,90.62,,,,
24013510000,MD,2000,10.36,124,,100,,,,
24013510000,MD,2001,9.78,136.13,,109.78,,,,
24013510000,MD,2002,-1.6,133.96,,108.03,,,,
24013510000,MD,2003,9.45,146.61,,118.23,,,,
24013510000,MD,2004,10.67,162.26,,130.85,,,,
24013510000,MD,2005,30.82,212.26,,171.18,,,,
24013510000,MD,2006,7.81,228.84,,184.55,,,,
24013510000,MD,2007,3.53,236.93,,191.07,,,,
24013510000,MD,2008,-14.47,202.64,,163.42,,,,
24013510000,MD,2009,-7.89,186.65,,150.52,,,,
24013510000,MD,2010,-5.33,176.71,,142.5,,,,
24013510000,MD,2011,-5.65,166.73,,134.46,,,,
24013510000,MD,2012,-2.85,161.98,,130.62,,,,
24013510000,MD,2013,6.33,172.23,,138.89,,,,
24013510000,MD,2014,,,,,,,,
24013510000,MD,2015,,176.93,,142.68,,,,
24013510000,MD,2016,-0.57,175.93,,141.87,,,,
24013510000,MD,2017,-10.26,157.87,,127.31,,,,
24013510000,MD,2018,22.29,193.06,,155.69,,,,
24013510000,MD,2019,2.91,198.68,,160.22,,,,
24013511000,MD,1986,,100,66.77,50.61,,,,
24013511000,MD,1987,16.09,116.09,77.51,58.76,,,,
24013511000,MD,1988,15.89,134.54,89.83,68.09,,,,
24013511000,MD,1989,9.76,147.67,98.6,74.74,,,,
24013511000,MD,1990,1.42,149.77,100,75.8,,,,
24013511000,MD,1991,7.16,160.5,107.16,81.23,,,,
24013511000,MD,1992,1.59,163.04,108.86,82.52,,,,
24013511000,MD,1993,0.1,163.2,108.97,82.6,,,,
24013511000,MD,1994,1.6,165.81,110.71,83.92,,,,
24013511000,MD,1995,2.73,170.35,113.74,86.22,,,,
24013511000,MD,1996,4.67,178.3,119.05,90.24,,,,
24013511000,MD,1997,1.92,181.71,121.33,91.97,,,,
24013511000,MD,1998,0.17,182.02,121.53,92.13,,,,
24013511000,MD,1999,-0.71,180.73,120.67,91.48,,,,
24013511000,MD,2000,9.32,197.58,131.92,100,,,,
24013511000,MD,2001,4.93,207.32,138.42,104.93,,,,
24013511000,MD,2002,8.06,224.02,149.58,113.38,,,,
24013511000,MD,2003,7.76,241.41,161.19,122.18,,,,
24013511000,MD,2004,20.17,290.11,193.7,146.83,,,,
24013511000,MD,2005,16.57,338.17,225.79,171.16,,,,
24013511000,MD,2006,10.54,373.82,249.6,189.2,,,,
24013511000,MD,2007,2.14,381.84,254.95,193.26,,,,
24013511000,MD,2008,-4.31,365.37,243.95,184.92,,,,
24013511000,MD,2009,-9.2,331.77,221.52,167.92,,,,
24013511000,MD,2010,-10.8,295.94,197.59,149.78,,,,
24013511000,MD,2011,-6,278.19,185.74,140.8,,,,
24013511000,MD,2012,2.82,286.03,190.98,144.77,,,,
24013511000,MD,2013,0.77,288.23,192.44,145.88,,,,
24013511000,MD,2014,4.13,300.14,200.4,151.91,,,,
24013511000,MD,2015,5.67,317.17,211.77,160.53,,,,
24013511000,MD,2016,-4.13,304.06,203.01,153.89,,,,
24013511000,MD,2017,-1.83,298.48,199.29,151.07,,,,
24013511000,MD,2018,1.06,301.64,201.4,152.67,,,,
24013511000,MD,2019,6.79,322.13,215.08,163.04,,,,
24013512000,MD,2001,,100,,,,,,
24013512000,MD,2002,8.29,108.29,,,,,,
24013512000,MD,2003,8.06,117.03,,,,,,
24013512000,MD,2004,9.99,128.72,,,,,,
24013512000,MD,2005,17.48,151.21,,,,,,
24013512000,MD,2006,15.51,174.67,,,,,,
24013512000,MD,2007,-0.52,173.75,,,,,,
24013512000,MD,2008,-3.26,168.09,,,,,,
24013512000,MD,2009,-6.35,157.42,,,,,,
24013512000,MD,2010,-17.08,130.53,,,,,,
24013512000,MD,2011,1.22,132.12,,,,,,
24013512000,MD,2012,-3.71,127.23,,,,,,
24013512000,MD,2013,8.53,138.08,,,,,,
24013512000,MD,2014,-9.64,124.77,,,,,,
24013512000,MD,2015,3.18,128.74,,,,,,
24013512000,MD,2016,12.35,144.63,,,,,,
24013512000,MD,2017,-6.23,135.63,,,,,,
24013512000,MD,2018,-9.88,122.22,,,,,,
24013512000,MD,2019,,,,,,,,
24013513001,MD,1986,,100,63.47,53.01,,,,
24013513001,MD,1987,13.03,113.03,71.74,59.92,,,,
24013513001,MD,1988,15.9,131,83.14,69.45,,,,
24013513001,MD,1989,16.5,152.62,96.87,80.91,,,,
24013513001,MD,1990,3.24,157.56,100,83.53,,,,
24013513001,MD,1991,0.56,158.45,100.56,83.99,,,,
