,jurscode,acctid,digxcord,digycord,ooi,resityp,desclu,acres,pflw,sqftstrc,strugrad,desccnst,descstyl,descbldg,lastassd,convey1,tradate,salepric,taxbase,geometry,fips,ct,bg,age,station_name,line,mta_metro,light_rail,marc_penn,marc_camden,x,y,dist_stat,lndist_stat,halfmi_dummy,qmi_dummy,road_name,dist_exit,prsqf,mhinc,occrate
474,ANNE,020532608909003,431476.2,166267.6,H,SF,Residential,0.396,0,1548,3.0,CNST Stucco,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2018,234900,279100.0,POINT (431476.200000003 166267.6000000015),003,750900,3,65.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,940.1023142745034,6.845988714313742,0,0,NO NAME,579.1381146449733,151.74418604651163,56063.0,1.0
475,ANNE,020532600822180,431463.2,166204.9,N,SF,Residential,0.336,0,1750,3.0,CNST Frame,STRY 2 Story No Basement,DWEL Standard Unit,2017.0,1,2014,214125,267300.0,POINT (431463.200000003 166204.8999999985),003,750900,3,61.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1004.0806237398566,6.911827599557337,0,0,NO NAME,595.8329535825332,122.35714285714286,56063.0,1.0
490,ANNE,020532111983000,431229.9,169056.5,H,SF,Residential,0.215,0,1184,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2018,289900,261200.0,POINT (431229.8999999985 169056.5),003,750801,2,58.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,624.6796845026454,6.437239013565162,1,0,BALTO ANNAPOLIS BLVD,1421.6847728239372,244.84797297297297,90705.0,0.9809921186833566
492,ANNE,020504711930800,433175.4,173615.2,N,SF,Residential,0.143,0,990,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2018,125000,157200.0,POINT (433175.3999999985 173615.1999999993),003,750102,1,85.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1584.4549690541483,7.367995759070549,0,0,HARBOR TUNNEL THRUWAY,572.3259640318411,126.26262626262626,62829.0,0.9486373165618448
493,ANNE,020504705237400,433171.5,173671.4,H,SF,Residential,0.143,0,1224,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,194500,177100.0,POINT (433171.5 173671.3999999985),003,750102,1,82.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1561.956801760364,7.353694674294006,0,0,HARBOR TUNNEL THRUWAY,557.3928066600769,158.90522875816993,62829.0,0.9486373165618448
494,ANNE,020504702248403,433096.4,173620.6,H,SF,Residential,0.143,0,856,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2016,219900,171700.0,POINT (433096.3999999985 173620.6000000015),003,750102,1,77.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1508.738583372929,7.3190292054389054,0,0,HARBOR TUNNEL THRUWAY,494.60027397100595,256.89252336448595,62829.0,0.9486373165618448
495,ANNE,020504700646700,433047.0,173680.2,H,SF,Residential,0.143,0,1467,3.0,CNST Stucco,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,87636,182600.0,POINT (433047 173680.1999999993),003,750102,1,82.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1441.5088673208743,7.2734456685134905,0,0,HARBOR TUNNEL THRUWAY,433.09638145839523,59.738241308793455,62829.0,0.9486373165618448
496,ANNE,020504714058800,432945.2,173631.9,H,SF,Residential,0.138,0,1080,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,215000,155200.0,POINT (432945.200000003 173631.8999999985),003,750102,1,70.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1364.5401568928112,7.218572769464567,0,0,HARBOR TUNNEL THRUWAY,347.3366061908646,199.07407407407408,62829.0,0.9486373165618448
501,ANNE,020532102925555,431032.0,169047.5,H,SF,Residential,0.215,0,1322,3.0,CNST Siding,STRY Split Foyer,DWEL Split Foyer,2017.0,1,2018,314900,295100.0,POINT (431032 169047.5),003,750801,2,40.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,603.5399365996702,6.40281221332686,1,0,BALTO ANNAPOLIS BLVD,1455.0357985054168,238.1996974281392,90705.0,0.9809921186833566
502,ANNE,020532190060352,431087.5,169049.9,H,SF,Residential,0.179,0,767,3.0,CNST Siding,STRY Split Foyer,DWEL Split Foyer,2017.0,1,2017,315000,273800.0,POINT (431087.5 169049.8999999985),003,750801,2,29.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,602.8871520516399,6.401730035020557,1,0,BALTO ANNAPOLIS BLVD,1442.8985159318563,410.6910039113429,90705.0,0.9809921186833566
503,ANNE,020532190060357,431110.7,169000.8,H,SF,Residential,0.18,0,1312,3.0,CNST Siding,STRY 2 Story No Basement,DWEL Standard Unit,2017.0,1,2016,222000,236100.0,POINT (431110.700000003 169000.8000000007),003,750801,2,28.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,554.0505014271396,6.3172558404033845,1,0,BALTO ANNAPOLIS BLVD,1389.6808286603664,169.20731707317074,90705.0,0.9809921186833566
504,ANNE,020532602189600,432317.6,165790.0,H,SF,Residential,0.172,0,1431,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,295000,206500.0,POINT (432317.6000000015 165790),003,750900,2,76.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1517.6180223330973,7.324897294099248,0,0,DONALDSON AVE,1217.9076587234201,206.14954577218728,56063.0,1.0
505,ANNE,020532606906200,432359.2,165771.6,H,SF,Residential,0.172,0,934,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,255000,242600.0,POINT (432359.200000003 165771.6000000015),003,750900,2,67.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1551.517323947141,7.346988649760444,0,0,DONALDSON AVE,1232.401773541676,273.01927194860815,56063.0,1.0
506,ANNE,020532609463300,432403.9,165751.9,H,SF,Residential,0.172,0,1120,3.0,CNST Brick,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2016,335000,328600.0,POINT (432403.8999999985 165751.8999999985),003,750900,2,56.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1588.52442220149,7.370560827970668,0,0,DONALDSON AVE,1249.68498917614,299.10714285714283,56063.0,1.0
510,ANNE,020532615720912,432114.7,165880.2,H,SF,Residential,0.172,0,1510,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,198900,217100.0,POINT (432114.700000003 165880.1999999993),003,750900,2,88.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1361.558668156742,7.216385402009333,0,0,DONALDSON AVE,1170.6009140660942,131.72185430463577,56063.0,1.0
511,ANNE,020532606933550,432023.8,165844.2,N,SF,Residential,0.207,0,1740,3.0,CNST Frame,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2016,142500,193100.0,POINT (432023.799999997 165844.1999999993),003,750900,2,70.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1372.1105130085134,7.2241053538819715,0,0,DONALDSON AVE,1094.5322593868184,81.89655172413794,56063.0,1.0
512,ANNE,020532614001400,431856.9,165995.4,H,SF,Residential,0.172,0,1494,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,295000,294300.0,POINT (431856.8999999985 165995.3999999985),003,750900,2,74.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1193.2213994190101,7.084411986957655,0,0,NO NAME,1041.677551521948,197.45649263721552,56063.0,1.0
513,ANNE,020532609854850,431829.1,166007.7,H,SF,Residential,0.172,0,1540,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,309000,280900.0,POINT (431829.1000000015 166007.6999999993),003,750900,2,96.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1177.800271204966,7.071403800774466,0,0,NO NAME,1011.4060600017666,200.64935064935065,56063.0,1.0
514,ANNE,020532610651100,431795.1,165932.4,H,SF,Residential,0.318,0,1840,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2016,253000,272500.0,POINT (431795.1000000015 165932.3999999985),003,750900,2,94.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1249.8421540308038,7.130772545547407,0,0,NO NAME,1021.7912226876126,137.5,56063.0,1.0
515,ANNE,020532602983400,431634.5,166021.5,H,SF,Residential,0.219,0,1296,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2016,281000,237900.0,POINT (431634.5 166021.5),003,750900,3,63.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1159.8180976034014,7.056018459393198,0,0,NO NAME,838.9172141454235,216.820987654321,56063.0,1.0
556,ANNE,020504700667400,433157.3,173574.9,H,SF,Residential,0.143,0,1474,3.0,CNST Shingle Asbestos,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,165000,163800.0,POINT (433157.299999997 173574.8999999985),003,750102,1,85.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1582.2334130453107,7.366592680456406,0,0,HARBOR TUNNEL THRUWAY,566.2924916158838,111.94029850746269,62829.0,0.9486373165618448
557,ANNE,020504715793400,433063.2,173581.3,H,SF,Residential,0.143,0,1526,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,225000,190100.0,POINT (433063.200000003 173581.3000000007),003,750102,1,60.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1492.9315777259442,7.3084969677723075,0,0,HARBOR TUNNEL THRUWAY,475.64230320014883,147.4442988204456,62829.0,0.9486373165618448
558,ANNE,020504700172200,433089.9,173522.5,H,SF,Residential,0.143,0,1322,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,181000,220000.0,POINT (433089.8999999985 173522.5),003,750202,1,64.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1541.2759606766751,7.340365898246948,0,0,HARBOR TUNNEL THRUWAY,523.9078068906686,136.91376701966718,77786.0,0.9270186335403726
559,ANNE,020504705696525,432950.7,173530.4,H,SF,Residential,0.167,0,1291,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,220000,169900.0,POINT (432950.700000003 173530.3999999985),003,750202,1,63.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1412.5784218135964,7.253171981347458,0,0,HARBOR TUNNEL THRUWAY,399.42444480101295,170.41053446940356,77786.0,0.9270186335403726
560,ANNE,020504707656600,432913.6,173532.9,H,SF,Residential,0.191,0,1170,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,186900,170100.0,POINT (432913.6000000015 173532.8999999985),003,750202,1,64.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1378.447276528747,7.2287129827456535,0,0,HARBOR TUNNEL THRUWAY,367.820982499915,159.74358974358975,77786.0,0.9270186335403726
561,ANNE,020504712063800,432782.9,173589.9,H,TH,Residential,0.046,0,992,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,133000,119200.0,POINT (432782.8999999985 173589.8999999985),003,750102,1,67.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1236.2416361547027,7.119831117417334,0,0,HARBOR TUNNEL THRUWAY,231.655071018028,134.07258064516128,62829.0,0.9486373165618448
562,ANNE,020504714952300,432800.8,173649.0,N,TH,Residential,0.075,0,992,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,110000,128800.0,POINT (432800.799999997 173649),003,750102,1,67.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1225.801040690278,7.111349820039913,0,0,HARBOR TUNNEL THRUWAY,209.231632003419,110.88709677419355,62829.0,0.9486373165618448
563,ANNE,020504713697000,432761.9,173612.5,H,TH,Residential,0.076,0,992,3.0,CNST Brick,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,145000,120000.0,POINT (432761.8999999985 173612.5),003,750102,1,67.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1207.1322789822125,7.096002808284196,0,0,HARBOR TUNNEL THRUWAY,200.81907862645582,146.16935483870967,62829.0,0.9486373165618448
564,ANNE,020504712149900,432795.3,173654.8,H,TH,Residential,0.075,0,992,3.0,CNST Brick,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,70000,119800.0,POINT (432795.299999997 173654.8000000007),003,750102,1,67.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1218.3602338211113,7.105261163015745,0,0,HARBOR TUNNEL THRUWAY,201.56330647318526,70.56451612903226,62829.0,0.9486373165618448
565,ANNE,020504707029500,432787.5,173663.3,H,TH,Residential,0.046,0,992,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2015,90000,117500.0,POINT (432787.5 173663.3000000007),003,750102,1,63.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1207.7046512137088,7.096476854572836,0,0,HARBOR TUNNEL THRUWAY,190.60170544270005,90.7258064516129,62829.0,0.9486373165618448
566,ANNE,020504706717200,432745.1,173630.2,H,TH,Residential,0.046,0,992,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2018,121000,116200.0,POINT (432745.1000000015 173630.1999999993),003,750102,1,68.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1184.081553005504,7.076722692299508,0,0,HARBOR TUNNEL THRUWAY,176.42260307364896,121.9758064516129,62829.0,0.9486373165618448
567,ANNE,020504703733100,432780.8,173670.4,N,TH,Residential,0.056,0,992,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,87000,114700.0,POINT (432780.799999997 173670.3999999985),003,750102,1,67.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1198.6487222530952,7.088950136499689,0,0,HARBOR TUNNEL THRUWAY,181.33678618741132,87.70161290322581,62829.0,0.9486373165618448
568,ANNE,020504707180600,432777.5,173673.9,N,TH,Residential,0.046,0,992,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,75100,128900.0,POINT (432777.5 173673.8999999985),003,750102,1,67.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1194.1911892848068,7.0852244061630545,0,0,HARBOR TUNNEL THRUWAY,176.79176988790138,75.70564516129032,62829.0,0.9486373165618448
569,ANNE,020504701743700,432774.1,173677.6,H,TH,Residential,0.046,0,992,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2016,85000,118600.0,POINT (432774.1000000015 173677.6000000015),003,750102,1,66.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1189.562548236006,7.081340911997368,0,0,HARBOR TUNNEL THRUWAY,172.08183299853164,85.68548387096774,62829.0,0.9486373165618448
570,ANNE,020504703042730,432730.9,173645.6,H,TH,Residential,0.076,0,992,3.0,CNST Brick,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2016,130000,133100.0,POINT (432730.8999999985 173645.6000000015),003,750102,1,66.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1164.4431995418754,7.059998311442524,0,0,HARBOR TUNNEL THRUWAY,155.49406811802746,131.0483870967742,62829.0,0.9486373165618448
571,ANNE,020504714122753,432707.5,173670.6,H,TH,Residential,0.046,0,992,3.0,CNST Brick,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2014,118000,121400.0,POINT (432707.5 173670.6000000015),003,750102,1,64.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1132.3503038205506,7.032050666563462,0,0,HARBOR TUNNEL THRUWAY,121.28297261857908,118.95161290322581,62829.0,0.9486373165618448
574,ANNE,020532112559400,430970.0,168903.9,H,SF,Commercial Residential,0.211,0,1260,3.0,CNST Shingle Asbestos,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,234900,241400.0,POINT (430970 168903.8999999985),003,750801,2,87.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,473.0954898425601,6.159297249390562,1,0,BALTO ANNAPOLIS BLVD,1338.08244003778,186.42857142857142,90705.0,0.9809921186833566
575,ANNE,020532110534200,430983.2,168954.8,H,SF,Residential,0.2,0,1476,3.0,CNST Shingle Asbestos,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,0,2017,250000,218400.0,POINT (430983.200000003 168954.8000000007),003,750801,2,88.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,519.4704019776648,6.252809834859731,1,0,BALTO ANNAPOLIS BLVD,1381.5011297792807,169.37669376693768,90705.0,0.9809921186833566
583,ANNE,020336219744300,431844.6,165787.3,H,SF,Residential,0.146,0,1248,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,211500,225500.0,POINT (431844.6000000015 165787.3000000007),003,730401,1,65.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1398.6359795767876,7.243252740362002,0,0,DONALDSON AVE,969.3989424309865,169.47115384615384,77851.0,0.9525237381309344
584,ANNE,020336221767600,431812.4,165836.2,H,SF,Residential,0.134,0,1727,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,274900,259400.0,POINT (431812.3999999985 165836.1999999993),003,730401,1,66.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1347.0679207783346,7.205685598879541,0,0,DONALDSON AVE,1005.3687983959355,159.17776491024898,77851.0,0.9525237381309344
585,ANNE,020336200793600,431807.8,165840.8,H,SF,Residential,0.191,0,900,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,239900,257000.0,POINT (431807.799999997 165840.8000000007),003,730401,1,62.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1342.1267792670637,7.202010783462326,0,0,DONALDSON AVE,1008.3989462762431,266.55555555555554,77851.0,0.9525237381309344
604,ANNE,020504705693100,433049.0,173484.1,H,SF,Residential,0.143,0,1506,3.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,230000,213000.0,POINT (433049 173484.1000000015),003,750202,1,60.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1521.1914227216544,7.3272491375433715,0,0,HARBOR TUNNEL THRUWAY,507.0304276216424,152.72244355909694,77786.0,0.9270186335403726
605,ANNE,020504713081330,433022.2,173429.2,H,SF,Residential,0.215,0,1688,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2018,240000,206000.0,POINT (433022.200000003 173429.1999999993),003,750202,1,64.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1523.260745169064,7.328608543211102,0,0,HARBOR TUNNEL THRUWAY,517.2873485662083,142.18009478672985,77786.0,0.9270186335403726
606,ANNE,020504703001600,432989.6,173430.4,H,SF,Residential,0.201,0,1170,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,150000,167200.0,POINT (432989.6000000015 173430.3999999985),003,750202,1,63.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1494.2680683766382,7.309391779568107,0,0,HARBOR TUNNEL THRUWAY,491.6014808452612,128.2051282051282,77786.0,0.9270186335403726
607,ANNE,020504709926000,432931.3,173491.3,H,SF,Residential,0.17,0,1514,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2016,199000,198100.0,POINT (432931.299999997 173491.3000000007),003,750202,1,62.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1413.6673460738825,7.253942561405669,0,0,HARBOR TUNNEL THRUWAY,407.6698895036312,131.43989431968296,77786.0,0.9270186335403726
608,ANNE,020504702725800,432830.9,173495.9,H,SF,Residential,0.149,0,1170,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,230000,163200.0,POINT (432830.8999999985 173495.8999999985),003,750202,1,63.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1324.1324975101968,7.188512805138105,0,0,HARBOR TUNNEL THRUWAY,333.83233944143956,196.5811965811966,77786.0,0.9270186335403726
609,ANNE,020504707305200,432797.4,173442.9,H,SF,Residential,0.17,0,1170,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,230000,165300.0,POINT (432797.3999999985 173442.8999999985),003,750202,1,63.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1323.777841997232,7.188244929364674,0,0,HARBOR TUNNEL THRUWAY,358.80183506633244,196.5811965811966,77786.0,0.9270186335403726
610,ANNE,020504700147000,432780.8,173444.0,H,SF,Residential,0.17,0,1170,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,212000,174900.0,POINT (432780.799999997 173444),003,750202,1,61.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1309.3293212013102,7.1772703165459335,0,0,HARBOR TUNNEL THRUWAY,349.9327784641062,181.1965811965812,77786.0,0.9270186335403726
618,ANNE,020532613269200,433024.3,167129.4,N,SF,Residential,0.243,0,856,3.0,CNST Shingle Asbestos,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2018,116500,174300.0,POINT (433024.299999997 167129.3999999985),003,751000,1,82.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1318.8617618009528,7.184524341918526,0,0,NO NAME,1660.7933228283805,136.0981308411215,68848.0,0.9031620553359684
619,ANNE,020532610359000,433130.9,166933.9,H,SF,Residential,0.51,0,1300,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2014,152000,203100.0,POINT (433130.8999999985 166933.8999999985),003,751000,1,74.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1445.4723144788734,7.276191408370092,0,0,NO NAME,1827.8556429869182,116.92307692307692,68848.0,0.9031620553359684
620,ANNE,020532608895600,433208.5,166965.2,H,SF,Residential,0.262,0,1296,3.0,CNST Shingle Asbestos,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,193000,178200.0,POINT (433208.5 166965.1999999993),003,751000,1,77.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1517.2768959121295,7.324672491309304,0,0,NO NAME,1888.6056079418884,148.91975308641975,68848.0,0.9031620553359684
644,ANNE,020504716230000,433019.3,173388.2,H,SF,Residential,0.215,0,1704,3.0,CNST Siding,STRY 2 Story No Basement,DWEL Split Level,2017.0,1,2017,237000,226100.0,POINT (433019.299999997 173388.1999999993),003,750202,1,37.0,BALTIMORE HIGHLANDS,Light Rail,0,1,0,0,431691.342,174170.24,1541.1226464357808,7.340266421014726,0,0,HARBOR TUNNEL THRUWAY,541.9058538329085,139.08450704225353,77786.0,0.9270186335403726
